Catalog,Cabinet_section,Cabinet_label,SKU,Cabinet_color,Weight,Cost,Details,Manufacture_date,Image,Quantity,Assemble_cost
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W2136,"Shaker Espresso",51,440.4,"36"" High Cabinet 1 Door, 2 Shelves",,W2136.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W2142,"Shaker Espresso",60,492,"42"" High Cabinet 1 Door, 3 Shelves",,W2142.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W2412GD,"Shaker Espresso",16,228,"Glass Door Cabinet - Single Door",,W2412GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 18"" H",SE-W2418,"Shaker Espresso",28,318,"18"" High Cabinet 1 Door, 2 Shelves",,W2418.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W2430,"Shaker Espresso",52,436.8,"30"" High Cabinet 2 Doors, - 2 Shelves",,W2430.PNG,98,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W2430GD,"Shaker Espresso",51,492,"Glass Wall Door Cabinet - Double Door",,W2430GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W2436,"Shaker Espresso",59,512.4,"36"" High Cabinet Double Door - 2 Shelves",,W2436.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W2436GD,"Shaker Espresso",59,511.2,"Glass Wall Door Cabinet - Double Door",,W2436GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W2442,"Shaker Espresso",68,598.8,"42"" Wall Cabinet Double Door - 3 Shelves",,W2442.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W2442GD,"Shaker Espresso",60,654,"Glass Door Cabinet - Double Door",,W2442GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W2712GD,"Shaker Espresso",18,248.4,"Glass Door Cabinet - Single Door",,W2712GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W2730,"Shaker Espresso",56,478.8,"30"" Wall Cabinet Double Door - 2 Shelves",,W2730.PNG,98,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W2736,"Shaker Espresso",64,553.2,"36"" Wall Cabinet Double Door - 2 Shelves",,W2736.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W2742,"Shaker Espresso",74,615.6,"42"" High Cabinet Double Door - 3 Shelves",,W2742.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W3012,"Shaker Espresso",30,289.2,"30"" Bridge Cabinet",,W3012.PNG,97,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W301224,"Shaker Espresso",30,368.4,"30"" Refrigerator Wall Cabinet",,W301224.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W3012GD,"Shaker Espresso",20,313.2,"Glass Door Cabinet - Single Door",,W3012GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 15"" H",SE-W3015,"Shaker Espresso",25,325.2,"30"" Bridge Cabinet",,W3015.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 15"" H",SE-W301524,"Shaker Espresso",33,399.6,"30"" Refrigerator Wall Cabinet",,W301524.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 18"" H",SE-W3018,"Shaker Espresso",30,357.6,"30"" Bridge Cabinet",,W3018.PNG,97,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 18"" H",SE-W301824,"Shaker Espresso",37,446.4,"30"" Refrigerator Wall Cabinet",,W301824.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 18"" H",SE-W3018GD,"Shaker Espresso",22,392.4,"Glass Door Cabinet - Single Door",,W3018GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 24"" H",SE-W3024,"Shaker Espresso",30,430.8,"30"" Bridge Cabinet",,W3024.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 24"" H",SE-W302424,"Shaker Espresso",53,538.8,"30"" Refrigerator Wall Cabinet",,W302424.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W3030,"Shaker Espresso",60,528,"30"" Wall Cabinet Double Door - 2 Shelves",,W3030.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W3030GD,"Shaker Espresso",56,583.2,"Glass Door Cabinet - Double Door",,W3030GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W3036,"Shaker Espresso",68,604.8,"36"" Wall Cabinet Double Door - 2 Shelves",,W3036.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W3036GD,"Shaker Espresso",63,680.4,"Glass Wall Door Cabinet - Double Door",,W3036GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W3042,"Shaker Espresso",80,702,"42"" High Cabinet Double Door - 3 Shelves",,W3042.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W3042GD,"Shaker Espresso",75,777.6,"Glass Door Cabinet - Double Door",,W3042GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W3312,"Shaker Espresso",32,302.4,"33"" Bridge Cabinet",,W3012.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",SE-W331224,"Shaker Espresso",34,390,"30"" Refrigerator Wall Cabinet",,W331224.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W3312GD,"Shaker Espresso",24,331.2,"Glass Door Cabinet - Double Door",,W3312GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",SE-W3315,"Shaker Espresso",28,334.8,"33"" Wall Bridge Cabinet",,W3315.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",SE-W331524,"Shaker Espresso",37,421.2,"33"" Wall Refrigerator Cabinet",,W331524.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",SE-W3318,"Shaker Espresso",32,368.4,"33"" Wall Bridge Cabinet",,W3318.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",SE-W331824,"Shaker Espresso",41,459.6,"30"" Refrigerator Wall Cabinet",,W331824.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",SE-W3324,"Shaker Espresso",33,439.2,"33"" Wall Bridge Cabinet",,W3324.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",SE-W332424,"Shaker Espresso",56,583.2,"33"" W Refrigerator Cabinet",,W332424.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W3330,"Shaker Espresso",65,555.6,"30"" High Cabinet 2 Doors, - 2 Shelves",,W3330.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W3336,"Shaker Espresso",73,656.4,"36"" High Cabinet 2 Doors, - 2 Shelves",,W3336.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W3342,"Shaker Espresso",85,748.8,"42"" High Cabinet 2 Doors - 3 Shelves",,W3342.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",SE-W3612,"Shaker Espresso",34,321.6,"36"" W Bridge Cabinet",,W3612.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",SE-W361224,"Shaker Espresso",48,408,"36"" Refrigerator Wall Cabinet",,W361224.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W3612GD,"Shaker Espresso",28,351.6,"Glass Door Cabinet - Double Door",,W3612GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",SE-W3615,"Shaker Espresso",30,345.6,"36"" Wall Bridge Cabinet",,W3615.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",SE-W361524,"Shaker Espresso",43,435.6,"36"" Refrigerator Wall Cabinet",,W361524.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",SE-W3618,"Shaker Espresso",35,387.6,"36"" Wall Bridge Cabinet",,W3618.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",SE-W361824,"Shaker Espresso",53,475.2,"36"" Refrigerator Wall Cabinet",,W361824.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",SE-W3624,"Shaker Espresso",35,505.2,"36"" Wall Bridge Cabinet",,W3624.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",SE-W362424,"Shaker Espresso",63,621.6,"36"" Wall Refrigerator Cabinet",,W362424.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W3630,"Shaker Espresso",69,606,"30"" High Cabinet 2 Doors, - 2 Shelves",,W3630.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W3636,"Shaker Espresso",78,700.8,"36"" High Cabinet 2 Doors, - 2 Shelves",,W3636.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W3642,"Shaker Espresso",91,801.6,"42"" High Cabinet 2 Doors, - 3 Shelves",,W3642.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W3930,"Shaker Espresso",72,628.8,"30"" High Cabinet 2 Doors, - 2 Shelves",,W3930.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SE-WBC2430,"Shaker Espresso",51,373.2,"Wall Blind Cornet Cabinet ",,WBC2730.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SE-WBC2442,"Shaker Espresso",66,506.4,"Wall Blind Cornet Cabinet",,WBC2742.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SE-WBC2730,"Shaker Espresso",53,404.4,"Wall Blind Cornet Cabinet ",,WBC2730.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SE-WBC2736,"Shaker Espresso",59,458.4,"Wall Blind Cornet Cabinet",,WBC2736.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SE-WBC2742,"Shaker Espresso",69,536.4,"Wall Blind Cornet Cabinet",,WBC2742.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SE-WBC3630,"Shaker Espresso",56,513.6,"Wall Blind Cornet Cabinet ",,WBC2730.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SE-WBC3642,"Shaker Espresso",71,687.6,"Wall Blind Cornet Cabinet",,WBC2742.PNG,100,18
"TEAM CABINETS",Panels,"Wall End Panel",SE-WDEP30,"Shaker Espresso",10,121.2,"Wall End Panel 11 1/2 x 29 x3/4",,WDEP30.PNG,100,18
"TEAM CABINETS",Panels,"Wall End Panel",SE-WDEP36,"Shaker Espresso",12,141.6,"Wall End Panel 11 1/2 x 35 x3/4",,WDEP36.PNG,100,18
"TEAM CABINETS",Panels,"Wall End Panel",SE-WDEP42,"Shaker Espresso",14,159.6,"Wall End Panel 11 1/2 x 41 x3/4",,WDEP42.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",SE-WRC2430,"Shaker Espresso",40,432,"Wall Wine Rack 24 x 30 x12",,WRC2430.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",SE-WRC3015,"Shaker Espresso",30,396,"Wall Wine Rack 30 x 15 x12",,WRC3018.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",SE-WRC3018,"Shaker Espresso",33,414,"Wall Wine Rack 30 x 18 x12",,WRC3018.PNG,100,18
"TEAM CABINETS",Panels,Panel,SE-WSV42,"Shaker Espresso",3,38.4,"Panel Only Finished on 1 side 15x42x1/4",,WSV42.PNG,100,0
"TEAM CABINETS","Samples Doors","Sample Doors",CS-Sample,"Charleston Saddle",7,0,"Charleston Saddle Sample Door",,no_image.jpg,0,0
"TEAM CABINETS","Samples Doors","Sample Door",CW-Sample,"Charleston White",7,0,"Charleston White Sample Door",,no_image.jpg,0,0
"TEAM CABINETS","Samples Doors","Sample Door",SE-Sample,"Shaker Espresso",7,0,"Shaker Espresso Sample Door",,no_image.jpg,0,0
"TEAM CABINETS","Samples Doors","Sample Door",SG-Sample,"Shaker Gray",7,0,"Shaker Gray Sample Door",,no_image.jpg,2,0
"TEAM CABINETS","Samples Doors","Sample Door",SW-Sample,"Shaker White",7,0,"Shaker White Sample Door",,no_image.jpg,0,0
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SW-MB30,"Shaker White",92,712,"Base Microwave 30""",,BMW30.PNG,98,20
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SE-MB30,"Shaker Espresso",92,754,"Base Microwave 30""",,BMW30.PNG,100,25
"TEAM CABINETS",Accessories,"Chrome Tray 33",CW-ChromeTray33,"Charleston White",5,172,"Chrome Tray 33",,,100,
"TEAM CABINETS",Accessories,"Chrome Tray 36",CW-ChromeTray36,"Charleston White",5,192,"Chrome Tray 36",,,100,
"TEAM CABINETS",Accessories,"Wood Tray","CW-Wood Tray","Charleston White",5,203,"Wood Tray for LSB33 or LSB36",,,100,
"TEAM CABINETS","Base Cabinets","Tray Base",CW-BT09,"Charleston White",38,338.4,"Tray Base Cabinet 9""",,BT9.PNG,100,0
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",CW-MB30,"Charleston White",92,769,"Base Microwave 30""",,BMW30.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",CW-MB33,"Charleston White",94,827,"Base Microwave 33""",,BMW30.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 33""",CW-WER2430,"Charleston White",53,576,"Easy Reach Wall Cabinet 33""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36""",CW-WER2436,"Charleston White",56,695,"Easy Reach Wall Cabinet 36""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42""",CW-WER2442,"Charleston White",63,816,"Easy Reach Wall Cabinet 42""",,,100,
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",CW-WSD630,"Charleston White",32,319.2,"Wall Spice Drawer 30 x6 x 12",,WSDC630.PNG,100,20
"TEAM CABINETS",Accessories,Corbels,NB-CB9,"Navy Blue",3,48,"Corbels 9"" x 9"" x 9""",,CB9.PNG,100,0
"TEAM CABINETS",Accessories,Corbels,NB-CBT,"Navy Blue",6,208.8,"Corbels  3"" 1/2 x  13"" 1/2 x 5"" 7/8",,CBT.PNG,100,0
"TEAM CABINETS",Accessories,"Chrome Tray 33",NB-ChromeTray33,"Navy Blue",5,172,"Chrome Tray 33",,,100,
"TEAM CABINETS",Accessories,"Chrome Tray 33",NB-ChromeTray36,"Navy Blue",5,192,"Chrome Tray 36",,,100,
"TEAM CABINETS",Accessories,"Decorative Legs",NB-CLDL,"Navy Blue",10,303.6,"Decorative Legs 3"" x 34"" 1/2 x 3",,CLDL.PNG,100,0
"TEAM CABINETS",Accessories,"Decorative Legs",NB-FLDL,"Navy Blue",10,314.4,"Decorative Legs 3"" x 34"" 1/2 x 3",,FLDL.PNG,100,0
"TEAM CABINETS",Accessories,"Roll Out Tray",NB-RS18,"Navy Blue",11,147.6,"Roll Out Tray - Fits B18",,RS18.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",NB-RS21,"Navy Blue",12,159.6,"Roll Out Tray - Fits B21",,RS21.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",NB-RS24,"Navy Blue",14,169.2,"Roll Out Tray - Fits B24",,RS24.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",NB-RS27,"Navy Blue",15,176.4,"Roll Out Tray - Fits B27",,RS27.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",NB-RS30,"Navy Blue",16,187.2,"Roll Out Tray - Fits B30",,RS30.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",NB-RS33,"Navy Blue",17,194.4,"Roll Out Tray - Fits B33",,RS33.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",NB-RS36,"Navy Blue",18,205.2,"Roll Out Tray - Fits B36",,RS36.PNG,100,10
"TEAM CABINETS",Accessories,"Wood Tray","NB-Wood Tray","Navy Blue",5,203,"Wood Tray for LSB33 or LSB36",,,100,
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-2DB24,"Navy Blue",75,648,"2 Drawer Base  24""",,,99,25
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-2DB30,"Navy Blue",75,732,"2 Drawer Base  30""",,,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-3DB12,"Navy Blue",75,625.2,"3 Drawer Base  12""",,3DB12.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-3DB15,"Navy Blue",82,704.4,"3 Drawer Base 15""",,3DB15.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-3DB18,"Navy Blue",89,748.8,"3 Drawer Base 18""",,3DB18.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-3DB21,"Navy Blue",95,770.4,"3 Drawer Base  21""",,3DB21.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-3DB24,"Navy Blue",102,813.6,"3 Drawer Base 24""",,3DB24.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-3DB27,"Navy Blue",102,820.8,"3 Drawer Base 27""",,,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-3DB30,"Navy Blue",117,944.4,"3 Drawer Base 30""",,3DB30.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-3DB33,"Navy Blue",117,978,"3 Drawer Base 33""",,3DB30.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",NB-3DB36,"Navy Blue",132,1036.8,"3 Drawer Base 36""",,3DB36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 12 Cabinet",NB-B12,"Navy Blue",51,417.6,"Single Door Base 12""",,B12.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 15 Cabinet",NB-B15,"Navy Blue",57,472.8,"Single Door Base 15""",,B15.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 18 Cabinet",NB-B18,"Navy Blue",62,508.8,"Single Door Base 18""",,B18.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 21 Cabinet",NB-B21,"Navy Blue",66,561.6,"Single Door Base 21""",,B21.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 24 Cabinet",NB-B24,"Navy Blue",72,612,"Double Door Base 24""",,B24.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 27 Cabinet",NB-B27,"Navy Blue",78,680.4,"Double Door Base 27""",,B27.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 30 Cabinet",NB-B30,"Navy Blue",89,795.6,"Double Door Double Drawer 30""",,B30.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 33 Cabinet",NB-B33,"Navy Blue",94,836.4,"Double Door Double Drawer 33""",,B33.PNG,99,25
"TEAM CABINETS","Base Cabinets","Base 36 Cabinet",NB-B36,"Navy Blue",100,894,"Double Door Double Drawer 36""",,B36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 42 Cabinet",NB-B42,"Navy Blue",109,955.2,"Double Door Double Drawer 42""",,B42.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",NB-BBC36,"Navy Blue",70,561.6,"Blind Base Corner 36""",,BBC36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",NB-BBC39,"Navy Blue",79,682.8,"Blind Base Corner 39""",,BBC39.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",NB-BBC42,"Navy Blue",87,774,"Blind Base Corner 42""",,BBC42.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",NB-BES12,"Navy Blue",52,339.6,"Base End Shelf Cabinet 12"" x 34 1/2"" x 24""",,BES12.PNG,100,0
"TEAM CABINETS","Base Cabinets","Tray Base",NB-BT09,"Navy Blue",38,320.4,"Tray Base Cabinet 9""",,BT9.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Waste Basket Cabinet",NB-BWB18,"Navy Blue",75,681.6,"Base Waste Basket 18""",,BWB18.PNG,100,25
"TEAM CABINETS","Base Cabinets","Corner Sink Base",NB-CSB36,"Navy Blue",96,708,"Corner Sink Base 36""",,CSB36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",NB-ERB33,"Navy Blue",89,716.4,"Lazy Susan 33""",,BER33.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",NB-ERB36,"Navy Blue",99,799.2,"Lazy Susan 36""",,BER36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Farm Sink Base 36""",NB-FSB36,"Navy Blue",75,676.8,"Farm Sink Base 36""",,FSB36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",NB-LSB33-C,"Navy Blue",89,0,"Lazy Susan 33"" - Chrome Basket",,LSB33.PNG,0,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",NB-LSB33-W,"Navy Blue",92,0,"Lazy Susan 33"" - Wood Basket",,LSB33.PNG,0,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",NB-LSB36-C,"Navy Blue",99,0,"Lazy Susan 36"" - Chrome Basket",,LSB36.PNG,0,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",NB-LSB36-W,"Navy Blue",102,0,"Lazy Susan 36"" - Wood Basket",,LSB36.PNG,0,25
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",NB-MB30,"Navy Blue",94,754,"Base Microwave 30""",,BMW30.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",NB-MB33,"Navy Blue",94,797,"Base Microwave 33""",,BMW30.PNG,100,25
"TEAM CABINETS","Base Cabinets","Sink Base 27""",NB-SB27,"Navy Blue",60,532.8,"Sink Base 27""",,SB30.PNG,100,25
"TEAM CABINETS","Base Cabinets","Sink Base 30""",NB-SB30,"Navy Blue",64,584.4,"Sink Base 30""",,SB30.PNG,100,25
"TEAM CABINETS","Base Cabinets","Sink Base 33""",NB-SB33,"Navy Blue",70,624,"Sink Base 33""",,SB33.PNG,100,25
"TEAM CABINETS","Base Cabinets","Sink Base 36""",NB-SB36,"Navy Blue",76,676.8,"Sink Base 36""",,SB36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",NB-SPB6,"Navy Blue",32,439.2,"Base Spice Pull Cabinet 6"" ",,SPB6.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",NB-SPB9,"Navy Blue",36,498,"Base Spice Pull Cabinet 9"" ",,SPB9.PNG,100,25
"TEAM CABINETS",Fillers,Filler,NB-F342,"Navy Blue",3,44.4,"Filler 3"" x 42 x 3/4""",,F342.PNG,100,0
"TEAM CABINETS",Fillers,Filler,NB-F396,"Navy Blue",6,147.6,"Filler 3"" x 96"" x 3/4""",,F396.PNG,100,0
"TEAM CABINETS",Fillers,Filler,NB-F642,"Navy Blue",6,86.4,"Filler 6"" x 42"" x 3/4""",,F642.PNG,100,0
"TEAM CABINETS",Fillers,Filler,NB-F696,"Navy Blue",12,220.8,"Filler 6"" x 96"" x 3/4""",,F696.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,NB-ACM8,"Navy Blue",1,162,"Angle Crown Moulding 96"" x 3 5/8"" x 2 1/2""",,ACM8.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,NB-ALRM,"Navy Blue",1,250.8,"Angle Light Trail Moulding 96"" x 1 9/16"" x 2 1/4""",,ALRM.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,NB-BAM,"Navy Blue",1,44.4,"Moulding 96"" x 3/4"" x 3/16""",,BAM.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,NB-BCM8,"Navy Blue",7,216,"Decorative Crown Moulding 96"" x 3"" x 2""",,DCM.PNG,100,0
"TEAM CABINETS",Moldings,"Crown Moulding",NB-CM8,"Navy Blue",4,175.2,"Crown 96"" x 1"" 3/4 x 1"" 3/16",,CM8.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,NB-COV,"Navy Blue",10,268.8,"Cove Crown Moulding 96"" x 3 5/8"" x 2 1/2""",,COV.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,NB-FBM,"Navy Blue",11,205.2,"Moulding 96"" x 4"" 15/16 x 3/4""",,FBM.PNG,100,0
"TEAM CABINETS",Moldings,"Light Rail Moulding",NB-LRM8,"Navy Blue",5,189.6,"Light Rail Molding 96 x 1 3/16 x 3/4",,LRM.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,NB-OCM8,"Navy Blue",2,42,"Moulding 96"" x 3/4"" x 3/4""",,OCM.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,NB-SHM,"Navy Blue",1,38.4,"Moulding 96 x 3/4 x 1/2",,SHM.PNG,100,0
"TEAM CABINETS",Moldings,"Scribe (SCR) SM8",NB-SM8,"Navy Blue",1,0,"Moulding 96 x 3/4 x 1/4",,SCR.PNG,0,0
"TEAM CABINETS",Moldings,"Scribe Molding (SCR) ",NB-SMB,"Navy Blue",1,40.8,"Moulding 96 x 1/4 x 5/8",,SCR.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,NB-TKC,"Navy Blue",2,44.4,"Toe Kit 96 x 4 1/4 x 1/4",,TKC.PNG,100,0
"TEAM CABINETS",Panels,"Bead Board Panel",NB-BBFPV4296,"Navy Blue",47,0,"Bead Board Panel 42X96X1/4",,BBFPV4296.PNG,0,0
"TEAM CABINETS",Panels,"Fillers & Panels",NB-BSV,"Navy Blue",4,57.6,"Panel --Only finish on one side",,BSV.PNG,100,0
"TEAM CABINETS",Panels,Panel,NB-DWR3,"Navy Blue",16,154.8,"Panel 3"" x 34"" 1/4 x 24""",,DWR3.PNG,100,0
"TEAM CABINETS",Panels,Panel,NB-FPV4296,"Navy Blue",47,193.2,"Panel 42x96x1/4 - Only finished on 1 side",,FPV4296.PNG,100,0
"TEAM CABINETS",Panels,"Refrigerator Panel",NB-REPV2496,"Navy Blue",41,266.4,"Refrigeraor Panel 1"" 1/2x96x 24",,REPV2496.PNG,100,0
"TEAM CABINETS",Panels,"Refrigerator Panel",NB-REPV2796,"Navy Blue",45,327.6,"Refrigeraor Panel 1"" 1/2x96x 27",,REPV2496.PNG,100,0
"TEAM CABINETS",Panels,Panel,NB-S2496,"Navy Blue",37,260.4,"Panel 24x96x3/4 Finished on both sides",,S2496.PNG,100,0
"TEAM CABINETS",Panels,"Panel Door",NB-TDEP2484,"Navy Blue",30,644.4,"Tall Door End Panel 24x84",,TDEP2484.PNG,100,0
"TEAM CABINETS",Panels,"Panel Door",NB-TDEP2490,"Navy Blue",30,682.8,"Tall Door End Panel 24x90",,TDEP2490.PNG,100,0
